LMK_KEY,ADDRESS1,ADDRESS2,ADDRESS3,POSTCODE,BUILDING_REFERENCE_NUMBER,CURRENT_OPERATIONAL_RATING,YR1_OPERATIONAL_RATING,YR2_OPERATIONAL_RATING,OPERATIONAL_RATING_BAND,ELECTRIC_CO2,HEATING_CO2,RENEWABLES_CO2,PROPERTY_TYPE,INSPECTION_DATE,LOCAL_AUTHORITY,CONSTITUENCY,COUNTY,LODGEMENT_DATE,MAIN_BENCHMARK,MAIN_HEATING_FUEL,OTHER_FUEL,SPECIAL_ENERGY_USES,RENEWABLE_SOURCES,TOTAL_FLOOR_AREA,ANNUAL_THERMAL_FUEL_USAGE,TYPICAL_THERMAL_FUEL_USAGE,ANNUAL_ELECTRICAL_FUEL_USAGE,TYPICAL_ELECTRICAL_FUEL_USAGE,RENEWABLES_FUEL_THERMAL,RENEWABLES_ELECTRICAL,YR1_ELECTRICITY_CO2,YR2_ELECTRICITY_CO2,YR1_HEATING_CO2,YR2_HEATING_CO2,YR1_RENEWABLES_CO2,YR2_RENEWABLES_CO2,AIRCON_PRESENT,AIRCON_KW_RATING,ESTIMATED_AIRCON_KW_RATING,AC_INSPECTION_COMMISSIONED,BUILDING_ENVIRONMENT,BUILDING_CATEGORY,ADDRESS,LOCAL_AUTHORITY_LABEL,CONSTITUENCY_LABEL,CERTIFICATE_HASH
891020111021121004,,"31, Jewry Street",,EC3N 2EY,711128360000,49,45,61,B,152,129,0,University Campus,2010-07-30,E09000001,E14000639,Greater London Authority,2011-10-21,University Campus,Natural Gas,,,,5889,113,250,47,89,0,0,164,179,106,180,0,0,No,,,4,Mixed-mode with Natural Ventilation,S4;,"31, Jewry Street",City of London,Cities of London and Westminster,946f9619d119a52259136e3dd420239dd0d8ade328cbefe4b89cd3a93e298411
348820120925030953,,Office of Fair Trading,"Fleetbank House, 2-6 Salisbury Square",EC4Y 8JX,695609460000,140,146,162,F,1636,214,0,General Office,2012-09-11,E09000001,E14000639,Greater London Authority,2012-09-25,General Office,Natural Gas,,,,14692,75,122,202,121,0,0,1425,1563,174,223,0,0,Yes,,3,3,Air Conditioning,C1;,"Office of Fair Trading, Fleetbank House, 2-6 Salisbury Square",City of London,Cities of London and Westminster,5e33bfa0f9f45b12b5c9b0504efebccd1133000eb102e9390fe70fb7f57b0875
13409220100520080546,,H M Revenue & Customs,Custom House,EC3R 6EE,577681540000,145,182,157,F,1662,395,0,General Office; Long Term Residential,2010-05-19,E09000001,E14000639,Greater London Authority,2010-05-20,General Office,Oil,,,,15681,95,180,193,101,0,0,1771,1684,773,714,0,0,Yes,,3,5,Heating and Natural Ventilation,C1; S7;,"H M Revenue & Customs, Custom House",City of London,Cities of London and Westminster,45cbfedfce030d6ce57be6028ad79e4746b916a19637fc2b20b1f42a5fd2017e
8015820160429030452,,Government Actuary's Department,"Finlaison House, 15-17 Furnival Street",EC4A 1AB,899788070000,121,120,121,E,268,40,0,General Office,2016-03-31,E09000001,E14000639,Greater London Authority,2016-04-29,General Office,Natural Gas,,,,3491,59,105,140,95,0,0,259,211,48,110,0,0,No,,,4,Heating and Mechanical Ventilation,C1;,"Government Actuary's Department, Finlaison House, 15-17 Furnival Street",City of London,Cities of London and Westminster,de2861415680c3808d94c1c07a7836406d289b0078bd60f2d317f0fc900552f3
8103220110114050157,,Field House,15-25 Bream's Buildings,EC4A 1DZ,439288530000,188,155,212,G,398,152,0,General Office,2011-01-14,E09000001,E14000639,Greater London Authority,2011-01-14,General Office,Natural Gas,,,,3464,225,131,209,107,0,0,299,487,102,115,0,0,Yes,,2,5,Mixed-mode with Mechanical Ventilation,C1;,"Field House, 15-25 Bream's Buildings",City of London,Cities of London and Westminster,ee6d17f54a52cc9f9e5f0f5e9c6cfe44e6c10cc457e373dface8c260550c51f8
8103220130925120938,,Field House,15-25 Bream's Buildings,EC4A 1DZ,439288530000,196,142,188,G,358,207,0,General Office,2013-09-24,E09000001,E14000639,Greater London Authority,2013-09-25,General Office,Natural Gas,,,,3464,309,130,188,106,0,0,323,398,72,152,0,0,Yes,,2,5,Mixed-mode with Mechanical Ventilation,C1;,"Field House, 15-25 Bream's Buildings",City of London,Cities of London and Westminster,1264e1301a921864a6e3725c677df0337f1b968feeeaf45f04ad9acfb718b101
8103220140905010958,,Field House,15-25 Bream's Buildings,EC4A 1DZ,439288530000,83,196,142,D,325,137,0,General Office,2014-09-01,E09000001,E14000639,Greater London Authority,2014-09-05,General Office,Natural Gas,,,,6972,102,110,85,106,0,0,358,323,207,72,0,0,Yes,,2,3,Mixed-mode with Mechanical Ventilation,C1;,"Field House, 15-25 Bream's Buildings",City of London,Cities of London and Westminster,3766d6b764e27d92f88d23656ceb5d6c32da2e9dd0acad3944cf2a1cccd0c22a
8103220160921050952,,Field House,15-25 Bream's Buildings,EC4A 1DZ,439288530000,80,76,83,D,298,108,0,General Office,2016-09-11,E09000001,E14000639,Greater London Authority,2016-09-21,General Office,Natural Gas,,,,6972,80,106,78,95,0,0,289,325,101,137,0,0,Yes,613,,1,Mixed-mode with Mechanical Ventilation,C1;,"Field House, 15-25 Bream's Buildings",City of London,Cities of London and Westminster,9eb9426e8541bec4e30f4f2577f5359a1a4da162b760a5782b3079777dc0574f
50285720121003011038,KENTON & LUCAS BLOCK,Barts and The London NHS Trust,St. Bartholomew's Hospital,EC1A 7BE,558220410022,65,101,,C,102,202,0,Hospital - Clinical And Research,2012-09-11,E09000001,E14000639,Greater London Authority,2012-10-03,Hospital - Clinical And Research,Natural Gas,,,,3740.93,278,384,49,90,0,0,301,,185,,0,,No,,,4,Mixed-mode with Mechanical Ventilation,S6;,"KENTON & LUCAS BLOCK, Barts and The London NHS Trust, St. Bartholomew's Hospital",City of London,Cities of London and Westminster,4fcc7f410245ad431a26aa370e65322bb5fade3f09b5311494ab60d57f712fa3
56729220140411070401,OUTPATIENTS ST. BARTHOLOMEW'S HOSPITAL,Barts and The London NHS Trust,St. Bartholomew's Hospital,EC1A 7BE,558220410027,121,98,101,E,865,413,0,Hospital - Clinical And Research,2013-11-12,E09000001,E14000639,Greater London Authority,2014-04-11,Hospital - Clinical And Research,Natural Gas,,,,7919,269,435,199,90,0,0,929,634,425,391,0,0,Yes,464,,1,Heating and Natural Ventilation,S6;,"OUTPATIENTS ST. BARTHOLOMEW'S HOSPITAL, Barts and The London NHS Trust, St. Bartholomew's Hospital",City of London,Cities of London and Westminster,f66895fa8e469d93e5f6324b9e983af69984b4732ac30b940be19bf5409ff4f8
28731520111117111125,WEST WING,Barts and The London NHS Trust,St. Bartholomew's Hospital,EC1A 7BE,558220410005,133,118,,F,423,172,0,Hospital - Clinical And Research,2011-11-17,E09000001,E14000639,Greater London Authority,2011-11-17,Hospital - Clinical And Research,Natural Gas,,,,3480.58,248,407,221,90,0,0,261,,128,,0,,No,,,4,Mixed-mode with Mechanical Ventilation,S6;,"WEST WING, Barts and The London NHS Trust, St. Bartholomew's Hospital",City of London,Cities of London and Westminster,a30afc61b24a4679b8ae799c52ed204ff405fd1ffb77ea5f4a09a657d00d3a8f
28731520151013091036,WEST WING,Barts and The London NHS Trust,St. Bartholomew's Hospital,EC1A 7BE,558220410005,122,88,89,E,304,221,0,Hospital - Clinical And Research,2013-11-10,E09000001,E14000639,Greater London Authority,2015-10-13,Hospital - Clinical And Research,Natural Gas,,,,3474.51,328,386,159,90,0,0,224,234,144,181,0,0,Yes,112,,1,Mixed-mode with Mechanical Ventilation,S6;,"WEST WING, Barts and The London NHS Trust, St. Bartholomew's Hospital",City of London,Cities of London and Westminster,b2a260ef9dc3be962d11bbde1af0f0862acd160cac374d182f210a57ff4058c3
28731720101220021218,KENTON AND LUCAS WING,Barts and The London NHS Trust,St. Bartholomew's Hospital,EC1A 7BE,558220410007,110,262,,E,312,544,0,Clinic; Hospital - Clinical And Research,2010-09-22,E09000001,E14000639,Greater London Authority,2010-12-20,Hospital - Clinical And Research,Natural Gas,,,,7484.12,375,308,76,80,0,0,768,,483,,0,,Yes,,2,5,Mixed-mode with Mechanical Ventilation,S5; S6;,"KENTON AND LUCAS WING, Barts and The London NHS Trust, St. Bartholomew's Hospital",City of London,Cities of London and Westminster,eef975f759b144a5f0b2ba939da8dc0f66c747f6a6542dafd9bfdf63be9e5c73
28731820111117111138,PATHOLOGY BLOCK,Barts and The London NHS Trust,St. Bartholomew's Hospital,EC1A 7BE,558220410008,62,193,,C,571,0,0,Hospital - Clinical And Research,2011-11-10,E09000001,E14000639,Greater London Authority,2011-11-17,Hospital - Clinical And Research,Grid Supplied Electricity,,,,7112.83,0,407,146,90,0,0,593,,1035,,0,,No,,,4,Mixed-mode with Natural Ventilation,S6;,"PATHOLOGY BLOCK, Barts and The London NHS Trust, St. Bartholomew's Hospital",City of London,Cities of London and Westminster,cdc902580de56a39809b42e66d44aa1ba2953bbcc6008a0771cce5a12a239c48
28731920141010021051,NORTH BLOCK,Barts and The London NHS Trust,St. Bartholomew's Hospital,EC1A 7BE,558220410009,318,148,107,G,986,138,0,Hospital - Clinical And Research,2014-09-08,E09000001,E14000639,Greater London Authority,2014-10-10,Hospital - Clinical And Research,Natural Gas,,,,2639.75,269,435,679,90,0,0,415,216,79,155,0,0,No,,,4,Heating and Natural Ventilation,S6;,"NORTH BLOCK, Barts and The London NHS Trust, St. Bartholomew's Hospital",City of London,Cities of London and Westminster,13b053da01ceae2ed37da104786b9082bf7a92c7a917685dbf9d082587c65fc9
28732220140411070412,DOMINION HOUSE,Barts and The London NHS Trust,St. Bartholomew's Hospital,EC1A 7BE,558220410012,54,60,57,C,73,55,0,Hospital - Clinical And Research,2013-11-12,E09000001,E14000639,Greater London Authority,2014-04-11,Hospital - Clinical And Research,Natural Gas,,,,1757.61,160,435,75,90,0,0,73,75,58,56,0,0,No,,,4,Heating and Natural Ventilation,S6;,"DOMINION HOUSE, Barts and The London NHS Trust, St. Bartholomew's Hospital",City of London,Cities of London and Westminster,5b99fac1f1af68f4877e96483a6b147a8084865b69520c6757aa5a7ce755cdc3
28732220141014101009,DOMINION HOUSE,Barts and The London NHS Trust,St. Bartholomew's Hospital,EC1A 7BE,558220410012,48,48,60,B,52,50,0,Hospital - Clinical And Research,2013-11-13,E09000001,E14000639,Greater London Authority,2014-10-14,Hospital - Clinical And Research,Natural Gas,,,,1757.61,146,368,54,90,0,0,59,73,55,58,0,0,Yes,,2,3,Heating and Natural Ventilation,S6;,"DOMINION HOUSE, Barts and The London NHS Trust, St. Bartholomew's Hospital",City of London,Cities of London and Westminster,b9fb6df0a5d3d82456c73c2c03860c3fdde1a0349540e944a54342d85f6646e5
28732520101220021229,LITTLE BRITAIN,Barts and The London NHS Trust,St. Bartholomew's Hospital,EC1A 7BE,558220410015,3,262,,A,9,2,0,Clinic,2010-09-22,E09000001,E14000639,Greater London Authority,2010-12-20,Clinic,Natural Gas,,,,4760.19,3,199,3,70,0,0,977,,615,,0,,Yes,,1,5,Mixed-mode with Natural Ventilation,S5;,"LITTLE BRITAIN, Barts and The London NHS Trust, St. Bartholomew's Hospital",City of London,Cities of London and Westminster,709ce223ae2d9232664ff105039e723251fbb865ba137f89f81de700364b6be1
28732620140411070442,RESIDENTIAL STAFF QUARTERS,Barts and The London NHS Trust,St. Bartholomew's Hospital,EC1A 7BE,558220410016,104,86,98,E,177,26,0,Long Term Residential,2013-11-12,E09000001,E14000639,Greater London Authority,2014-04-11,Long Term Residential,Natural Gas,,,,1619.94,84,435,199,65,0,0,130,125,18,50,0,0,No,,,4,Heating and Natural Ventilation,S7;,"RESIDENTIAL STAFF QUARTERS, Barts and The London NHS Trust, St. Bartholomew's Hospital",City of London,Cities of London and Westminster,6b2f3aad71d595735b5dc5f06f198b7fd11dc6e360f8ecaef7d906384aa82830
23202320150929110930,,City of London School,107 Queen Victoria Street,EC4V 3AL,525067680000,387,,,G,657,3411,0,Dry Sports And Leisure Facility; Restaurant; Schools And Seasonal Public Buildings; Swimming Pool Centre,2015-09-15,E09000001,E14000639,Greater London Authority,2015-09-29,Schools And Seasonal Public Buildings,Natural Gas,,,,14856,1183,205,80,56,0,0,,,,,,,Yes,,2,1,Heating and Natural Ventilation,H8; H1; S3; H6;,"City of London School, 107 Queen Victoria Street",City of London,Cities of London and Westminster,d4b3fb0e3d41872b75208d45df4723f1f9a5ebb6266ed6864855b631e2139453
45598720141013051008,59 BARTS CLOSE,Barts and The London NHS Trust,St. Bartholomew's Hospital,EC1A 7BE,558220410020,52,56,52,C,214,84,0,Hospital - Clinical And Research,2013-11-11,E09000001,E14000639,Greater London Authority,2014-10-13,Hospital - Clinical And Research,Natural Gas,,,,4775.2,90,368,82,90,0,0,236,222,125,89,0,0,Yes,646,,1,Heating and Natural Ventilation,S6;,"59 BARTS CLOSE, Barts and The London NHS Trust, St. Bartholomew's Hospital",City of London,Cities of London and Westminster,244076979bca0edc1910f9b6fbe2e008341b84c48fe7d82fec84048a480079f4
87996920150923020943,,R B C Investor Services,"Riverbank House, 2 Swan Lane",EC4R 3AF,501670860000,218,341,,G,1485,990,0,General Office,2015-03-12,E09000001,E14000639,Greater London Authority,2015-09-23,General Office,Natural Gas,,,,15715,325,103,172,95,0,0,3585,,477,,0,,Yes,,3,5,Air Conditioning,C1;,"R B C Investor Services, Riverbank House, 2 Swan Lane",City of London,Cities of London and Westminster,574780124439ce3d103f562bc180f1dcb8de1a3bc110af66380a7d298fc450ad
96759820150728070719,,Royal Courts of Justice,"Rolls Building, Fetter Lane",EC4A 1NL,304257660000,105,112,,E,1284,472,0,General Office,2015-07-28,E09000001,E14000639,Greater London Authority,2015-07-28,General Office,Natural Gas,,,,22707,107,110,103,95,0,0,1390,,462,,0,,Yes,,3,1,Air Conditioning,C1;,"Royal Courts of Justice, Rolls Building, Fetter Lane",City of London,Cities of London and Westminster,71f68b3c3189e639f7400e93353b910dd63056a4c21941a93842ac0b04f6607b
97977320141229121213,,Post Office,12 Eastcheap,EC3M 1AJ,100556220000,74,,,C,32,0,0,General Office; High Street Agency; Restaurant; Storage Facility,2014-09-25,E09000001,E14000639,Greater London Authority,2014-12-29,High Street Agency,Grid Supplied Electricity,,,,575,0,20,100,128,0,0,,,,,,,Yes,,2,3,Heating and Mechanical Ventilation,C1; C2; H1; W4;,"Post Office, 12 Eastcheap",City of London,Cities of London and Westminster,83de28f5b74c09b813e70680ec791694fb2cc1c6c72b3899919e306ab44ba17c
984820111223011242,,City of London Police,"Snow Hill Police Station, 5 Snow Hill",EC1A 2DP,187785180000,142,149,142,F,298,179,0,Emergency Services,2011-12-23,E09000001,E14000639,Greater London Authority,2011-12-23,Emergency Services,Natural Gas,,,,3000,307,378,181,70,0,0,334,313,167,169,0,0,No,1,,5,Heating and Natural Ventilation,S9,"City of London Police, Snow Hill Police Station, 5 Snow Hill",City of London,Cities of London and Westminster,0709da3f10312e93c373ffb7ea465548e1b6ddedb9bfe7b68932dc87fbbb6e37
1234120131218111240,,Corporation of London,"Walbrook Wharf, Upper Thames Street",EC4R 3TD,225775960000,58,62,75,C,240,49,0,General Office,2013-12-03,E09000001,E14000639,Greater London Authority,2013-12-18,General Office,Natural Gas,,,,3507,72,179,124,197,0,0,260,315,41,54,0,0,Yes,,3,2,Mixed-mode with Mechanical Ventilation,C1;,"Corporation of London, Walbrook Wharf, Upper Thames Street",City of London,Cities of London and Westminster,32d5783ee837f4ccdd5a5533a5fc1a09bd2bc3e58e908d35f7d292caca11f0bb
1275520121108031120,,Barbican Centre for Arts & Conferences,"Barbican, Silk Street",EC2Y 8DS,898896690000,47,54,38,B,397,91,0,Cultural Activities,2012-11-07,E09000001,E14000639,Greater London Authority,2012-11-08,Cultural Activities,District Heating,,,,13884,36,184,52,70,0,0,359,314,208,96,0,0,Yes,,3,2,Air Conditioning,H4,"Barbican Centre for Arts & Conferences, Barbican, Silk Street",City of London,Cities of London and Westminster,3e5e0b494baf5be4f54db6c80130bd79e9c1d71efd8810f82bc63d81aebb2108
1734320120926030949,,The Bank of England,Threadneedle Street,EC2R 8AH,721373780000,152,150,147,G,7164,1214,0,General Office; Storage Facility; Fitness And Health Centre,2012-09-23,E09000001,E14000639,Greater London Authority,2012-09-26,General Office,Natural Gas,,,,74786,81,116,174,93,0,0,6999,6920,1393,1361,0,0,No,,,5,Mixed-mode with Mechanical Ventilation,C1; W4; H7;,"The Bank of England, Threadneedle Street",City of London,Cities of London and Westminster,eb96fc30e1ad03d5402004e1b7bacbaa5686c58df9b69beb4f7fde487428e01e
1734320131008101032,,The Bank of England,Threadneedle Street,EC2R 8AH,721373780000,132,152,150,F,7346,1344,0,General Office; Storage Facility; Fitness And Health Centre; Restaurant,2012-09-29,E09000001,E14000639,Greater London Authority,2013-10-08,General Office,Natural Gas,,,,74173,92,152,166,98,0,0,7164,6999,1214,1393,0,0,No,,,5,Mixed-mode with Mechanical Ventilation,C1; W4; H7; H1;,"The Bank of England, Threadneedle Street",City of London,Cities of London and Westminster,fa9d338af77c11e5b949f835408bcdd3b87913badf480b1feae492b2ccd794cb
1737320101221111204,,City of London Corporation,Central Criminal Court,EC4N 4XP,171594050000,121,124,128,E,1803,1472,0,General Office,2010-12-13,E09000001,E14000639,Greater London Authority,2010-12-21,General Office,Oil,,,,35992,157,118,91,95,0,0,846,1852,1999,1496,0,0,No,1,,5,Heating and Natural Ventilation,C1,"City of London Corporation, Central Criminal Court",City of London,Cities of London and Westminster,d9a407cfe047b0290908a1d4388b27674376dd69cf9d7d8220bcaa595d74e0b8
2101720100811120855,,London Metropolitan University,84 Moorgate,EC2M 6SQ,802984490000,171,170,,G,606,227,0,University Campus; General Office; Cultural Activities; Restaurant,2008-12-29,E09000001,E14000639,Greater London Authority,2010-08-11,University Campus,Natural Gas,,,,5398,218,203,204,92,0,0,0,,0,,0,,Yes,254,1,1,Mixed-mode with Natural Ventilation,S4; C1; H4; H1;,"London Metropolitan University, 84 Moorgate",City of London,Cities of London and Westminster,d51aaa8e09c697c6666de28460016d419102e52325e044c878ee1f31ace7ce10
2101720121010101035,,London Metropolitan University,84 Moorgate,EC2M 6SQ,802984490000,74,79,75,C,507,226,0,University Campus,2012-07-24,E09000001,E14000639,Greater London Authority,2012-10-10,University Campus,Natural Gas,,,,10342,113,233,89,91,0,0,588,569,227,212,0,0,Yes,254,,1,Mixed-mode with Natural Ventilation,S4;,"London Metropolitan University, 84 Moorgate",City of London,Cities of London and Westminster,24764cd863b1a16177705b6679085e9881c6800edce8b352c541be06c43671be
2101720131022051011,,London Metropolitan University,84 Moorgate,EC2M 6SQ,802984490000,71,74,79,C,447,233,0,University Campus,2013-10-21,E09000001,E14000639,Greater London Authority,2013-10-22,University Campus,Natural Gas,,,,9474.3,127,264,86,91,0,0,507,588,226,227,0,0,Yes,,3,5,Mixed-mode with Mechanical Ventilation,S4;,"London Metropolitan University, 84 Moorgate",City of London,Cities of London and Westminster,fc25e74e0f627d917fe08ffde069ab5ff124970c9436c1ed89943f185164e97b
2101720151015011047,,London Metropolitan University,84 Moorgate,EC2M 6SQ,802984490000,65,91,71,C,422,118,0,University Campus,2015-10-14,E09000001,E14000639,Greater London Authority,2015-10-15,University Campus,Natural Gas,,,,8744.02,70,235,88,91,0,0,378,447,422,233,0,0,Yes,,3,1,Mixed-mode with Mechanical Ventilation,S4;,"London Metropolitan University, 84 Moorgate",City of London,Cities of London and Westminster,b6833c8635e095a001192612bb76351b8f12434d8f5d08866f344ee78103e701
2181120111114021155,,Museum of London,150 London Wall,EC2Y 5HN,660453630000,133,,,F,1678,514,0,Cultural Activities; Entertainment Halls,2011-10-27,E09000001,E14000639,Greater London Authority,2011-11-14,Cultural Activities,District Heating,,,,17966,143,221,170,89,0,0,,,,,,,Yes,,3,5,Mixed-mode with Mechanical Ventilation,H4; H5;,"Museum of London, 150 London Wall",City of London,Cities of London and Westminster,56774e99357e3afa1bfbc695cfd2021dfc7b76f4b48722eb5ba94c8d3dcc9e0a
2181120160303010336,,Museum of London,150 London Wall,EC2Y 5HN,660453630000,152,161,162,G,1848,383,0,Cultural Activities; General Office,2016-02-24,E09000001,E14000639,Greater London Authority,2016-03-03,Cultural Activities,District Heating,,,,18124,117,171,185,87,0,0,1917,1899,461,483,0,0,Yes,,3,3,Mixed-mode with Mechanical Ventilation,H4; C1;,"Museum of London, 150 London Wall",City of London,Cities of London and Westminster,3eaa462736032917d8a586a6c7cd19d7d7aa95b6b4a23e114fd63d5aaaa798bf
2542320101221101254,,Mayors & City of London Court,Guildhall Buildings,EC2V 5AR,765905850000,81,84,80,D,48,50,0,General Office,2010-12-13,E09000001,E14000639,Greater London Authority,2010-12-21,General Office,Natural Gas,,,,1608,160,119,55,95,0,0,54,53,46,43,0,0,No,1,,5,Heating and Natural Ventilation,C1,"Mayors & City of London Court, Guildhall Buildings",City of London,Cities of London and Westminster,ab8b79842ab40d60d01e2178e681eedf954797f0203c4ad82cdac62c2433d9ba
2542320121108031104,,Mayors & City of London Court,Guildhall Buildings,EC2V 5AR,765905850000,65,75,81,C,31,46,0,General Office,2012-11-07,E09000001,E14000639,Greater London Authority,2012-11-08,General Office,Natural Gas,,,,1608,148,110,35,95,0,0,31,48,50,50,0,0,No,1,,5,Heating and Natural Ventilation,C1,"Mayors & City of London Court, Guildhall Buildings",City of London,Cities of London and Westminster,13be5eb6191aaf3d2c7eb6309b69b3985e982b2d2f393ff4455ba6eaee28e942
2632020120919030947,,Robin Brook Centre,Queen Mary University of London,EC1A 7BE,330381040000,116,9999,200,E,285,66,0,University Campus,2012-09-19,E09000001,E14000639,Greater London Authority,2012-09-19,University Campus,Natural Gas,,,,3403,100,233,152,80,0,0,0,0,0,0,0,0,Yes,,3,5,Mixed-mode with Mechanical Ventilation,S4;,"Robin Brook Centre, Queen Mary University of London",City of London,Cities of London and Westminster,0afd5c7c578f9506ee8f451534ede8e453fbfe72b97d9012faaae112629c6297
2632020121123091156,,Robin Brook Centre,Queen Mary University of London,EC1A 7BE,330381040000,109,116,9999,E,273,49,0,University Campus,2012-11-07,E09000001,E14000639,Greater London Authority,2012-11-23,University Campus,Natural Gas,,,,3403,74,221,146,80,0,0,285,0,66,0,0,0,Yes,,3,5,Mixed-mode with Mechanical Ventilation,S4;,"Robin Brook Centre, Queen Mary University of London",City of London,Cities of London and Westminster,2163785d1c597182c2317f5aec13ee6346f6af956c1033e92480b6518ad526bb
2680820101221101237,,Sir John Cass's Foundation Primary School,St. James's Passage,EC3A 5DE,857932930000,192,168,168,G,92,80,0,Schools And Seasonal Public Buildings,2010-12-13,E09000001,E14000639,Greater London Authority,2010-12-21,Schools And Seasonal Public Buildings,Natural Gas,,,,1769,233,148,95,40,0,0,79,80,67,70,0,0,No,1,,5,Heating and Natural Ventilation,S3,"Sir John Cass's Foundation Primary School, St. James's Passage",City of London,Cities of London and Westminster,bd7163660e39d2e0750abe15365c241cedda053d1097093788ae4754a54880f2
2680820131218101205,,Sir John Cass's Foundation Primary School,St. James's Passage,EC3A 5DE,857932930000,165,198,203,G,104,85,0,Schools And Seasonal Public Buildings,2013-10-01,E09000001,E14000639,Greater London Authority,2013-12-18,Schools And Seasonal Public Buildings,Natural Gas,,,,1769,247,179,107,54,0,0,97,103,73,78,0,0,No,,,4,Heating and Natural Ventilation,S3;,"Sir John Cass's Foundation Primary School, St. James's Passage",City of London,Cities of London and Westminster,e277b8730a3d81c2b40652e01df5dbd0911690d6667b8b92e49b1cca3ee32a9d
891020100609020622,,"31, Jewry Street",,EC3N 2EY,711128360000,45,61,,B,164,106,0,University Campus; General Office,2008-10-29,E09000001,E14000639,Greater London Authority,2010-06-09,University Campus,Natural Gas,,,,6329.2,87,210,47,96,0,0,179,,180,,0,,No,,,5,Mixed-mode with Natural Ventilation,S4; C1;,"31, Jewry Street",City of London,Cities of London and Westminster,364a08b68be11b1375d1e48849a15cae2695d0880ee2e4ff68dbbb73eb0984ca
891020121010101031,,"31, Jewry Street",,EC3N 2EY,711128360000,46,60,49,B,127,116,0,University Campus,2012-07-25,E09000001,E14000639,Greater London Authority,2012-10-10,University Campus,Natural Gas,,,,5889,102,226,39,85,0,0,162,152,179,129,0,0,No,,,4,Mixed-mode with Natural Ventilation,S4;,"31, Jewry Street",City of London,Cities of London and Westminster,f8be9d1ce2f6d4078360352cbde6e5fbba279a3da50613062e2d747bb7545952
891020141015011044,,"31, Jewry Street",,EC3N 2EY,711128360000,36,43,46,B,106,93,0,University Campus,2014-10-14,E09000001,E14000639,Greater London Authority,2014-10-15,University Campus,Natural Gas,,,,6475.9,74,211,30,80,0,0,129,127,127,116,0,0,Yes,,2,5,Mixed-mode with Natural Ventilation,S4;,"31, Jewry Street",City of London,Cities of London and Westminster,5193c3c2af66cf336d0a0deefa7760d283f1493af1f2251df68e6936578269c4
235520140331120317,,Shoe Lane Library Hill House,1 Little New Street,EC4A 3JR,132396620000,154,173,,G,109,21,0,Cultural Activities,2014-01-18,E09000001,E14000639,Greater London Authority,2014-03-31,Cultural Activities,Natural Gas,,,,1080,99,203,183,70,0,0,128,,12,,0,,Yes,,3,5,Air Conditioning,H4;,"Shoe Lane Library Hill House, 1 Little New Street",City of London,Cities of London and Westminster,b970d363ed90174b3824f6f49eb259053034fc13663229805f74e46f0d58ff52
348820101018091027,,Office of Fair Trading,"Fleetbank House, 2-6 Salisbury Square",EC4Y 8JX,695609460000,162,312,327,G,1563,223,0,General Office,2010-09-16,E09000001,E14000639,Greater London Authority,2010-10-18,General Office,Natural Gas,,,,12818,89,128,222,111,0,0,2416,2429,581,650,0,0,Yes,,3,1,Air Conditioning,C1;,"Office of Fair Trading, Fleetbank House, 2-6 Salisbury Square",City of London,Cities of London and Westminster,c16980624e5a54a7815f835dbedf6e400789f4428a4144bf5dbde7b6bf9987b7
28731420121003011053,EAST WING,Barts and The London NHS Trust,St. Bartholomew's Hospital,EC1A 7BE,558220410004,111,101,,E,316,205,0,Hospital - Clinical And Research,2012-09-11,E09000001,E14000639,Greater London Authority,2012-10-03,Hospital - Clinical And Research,Natural Gas,,,,3794.91,279,384,151,90,0,0,306,,189,,0,,No,,,4,Mixed-mode with Mechanical Ventilation,S6;,"EAST WING, Barts and The London NHS Trust, St. Bartholomew's Hospital",City of London,Cities of London and Westminster,7cf63ed7adde2c32a7f146d16c32fabeaa405dea694fbe75117b2c4786452681
28731420140411070455,EAST WING,Barts and The London NHS Trust,St. Bartholomew's Hospital,EC1A 7BE,558220410004,318,111,101,G,1420,198,0,Hospital - Clinical And Research,2013-11-12,E09000001,E14000639,Greater London Authority,2014-04-11,Hospital - Clinical And Research,Natural Gas,,,,3800.65,269,435,679,90,0,0,316,306,205,189,0,0,Yes,97,,1,Mixed-mode with Mechanical Ventilation,S6;,"EAST WING, Barts and The London NHS Trust, St. Bartholomew's Hospital",City of London,Cities of London and Westminster,99d925b2be5b8b79f4fd0619d2b54c5b7db34bb134153706dd6596596269cb7e
28731420141013051006,EAST WING,Barts and The London NHS Trust,St. Bartholomew's Hospital,EC1A 7BE,558220410004,429,318,111,G,1813,158,0,Hospital - Clinical And Research,2013-11-11,E09000001,E14000639,Greater London Authority,2014-10-13,Hospital - Clinical And Research,Natural Gas,,,,3800.65,214,368,868,90,0,0,1420,316,198,205,0,0,Yes,97,,1,Mixed-mode with Mechanical Ventilation,S6;,"EAST WING, Barts and The London NHS Trust, St. Bartholomew's Hospital",City of London,Cities of London and Westminster,a7acf49785fb5fafdda32dba9a46c7be1802ffaa40889dbb834e17fd364bba52
